DAE-51
     0.583932    0.002112
     0.592224    0.002384
     0.600501    0.002644
     0.608787    0.002893
     0.617083    0.003137
     0.625363    0.003378
     0.633632    0.003606
     0.641897    0.003825
     0.650162    0.004032
     0.658423    0.004235
     0.666658    0.004428
     0.674882    0.004608
     0.683078    0.004780
     0.691284    0.004932
     0.699507    0.005084
     0.707710    0.005224
     0.715915    0.005347
     0.724106    0.005455
     0.732293    0.005553
     0.740469    0.005641
     0.748676    0.005712
     0.756884    0.005775
     0.765090    0.005819
     0.773316    0.005850
     0.781536    0.005871
     0.789741    0.005882
     0.797909    0.005873
     0.806076    0.005844
     0.814215    0.005811
     0.822294    0.005755
     0.830356    0.005691
     0.838410    0.005603
     0.846502    0.005500
     0.854603    0.005379
     0.862705    0.005245
     0.870784    0.005084
     0.878861    0.004910
     0.886921    0.004707
     0.894987    0.004493
     0.903056    0.004248
     0.911156    0.003991
     0.919245    0.003715
     0.927329    0.003418
     0.935382    0.003101
     0.943397    0.002765
     0.951309    0.002420
     0.959064    0.002058
     0.966584    0.001700
     0.973764    0.001336
     0.980499    0.000995
     0.986668    0.000672
     0.992206    0.000391
     0.997092    0.000142
     1.000000    0.000000
