AG16
 1.00000     0.00000
 0.99705     0.00032
 0.99151     0.00091
 0.98488     0.00163
 0.97792     0.00237
 0.97080     0.00312
 0.96351     0.00389
 0.95616     0.00465
 0.94883     0.00541
 0.94149     0.00617
 0.93415     0.00693
 0.92681     0.00769
 0.91947     0.00844
 0.91212     0.00919
 0.90478     0.00994
 0.89744     0.01069
 0.89009     0.01144
 0.88275     0.01218
 0.87541     0.01292
 0.86807     0.01365
 0.86073     0.01439
 0.85339     0.01512
 0.84605     0.01584
 0.83871     0.01656
 0.83137     0.01728
 0.82403     0.01800
 0.81669     0.01871
 0.80935     0.01942
 0.80201     0.02012
 0.79467     0.02082
 0.78733     0.02151
 0.77999     0.02220
 0.77265     0.02289
 0.76531     0.02357
 0.75797     0.02424
 0.75063     0.02492
 0.74329     0.02558
 0.73595     0.02625
 0.72860     0.02690
 0.72126     0.02756
 0.71391     0.02821
 0.70657     0.02885
 0.69923     0.02950
 0.69189     0.03013
 0.68455     0.03076
 0.67721     0.03138
 0.66987     0.03200
 0.66252     0.03262
 0.65519     0.03323
 0.64785     0.03383
 0.64050     0.03443
 0.63316     0.03502
 0.62582     0.03560
 0.61848     0.03618
 0.61115     0.03675
 0.60381     0.03732
 0.59647     0.03787
 0.58913     0.03842
 0.58179     0.03897
 0.57445     0.03950
 0.56712     0.04003
 0.55978     0.04055
 0.55245     0.04106
 0.54511     0.04156
 0.53778     0.04206
 0.53044     0.04254
 0.52311     0.04302
 0.51578     0.04348
 0.50845     0.04394
 0.50111     0.04438
 0.49378     0.04482
 0.48645     0.04525
 0.47912     0.04566
 0.47179     0.04606
 0.46446     0.04646
 0.45713     0.04684
 0.44981     0.04720
 0.44248     0.04756
 0.43515     0.04790
 0.42783     0.04823
 0.42051     0.04855
 0.41319     0.04885
 0.40587     0.04914
 0.39855     0.04942
 0.39123     0.04968
 0.38391     0.04992
 0.37660     0.05015
 0.36929     0.05036
 0.36198     0.05055
 0.35466     0.05073
 0.34735     0.05089
 0.34005     0.05103
 0.33275     0.05116
 0.32545     0.05126
 0.31815     0.05135
 0.31086     0.05141
 0.30356     0.05145
 0.29627     0.05147
 0.28899     0.05147
 0.28171     0.05144
 0.27443     0.05139
 0.26716     0.05132
 0.25988     0.05122
 0.25262     0.05109
 0.24536     0.05094
 0.23811     0.05076
 0.23086     0.05054
 0.22362     0.05030
 0.21638     0.05003
 0.20916     0.04972
 0.20194     0.04938
 0.19473     0.04900
 0.18753     0.04859
 0.18034     0.04814
 0.17317     0.04764
 0.16601     0.04711
 0.15886     0.04653
 0.15173     0.04590
 0.14462     0.04522
 0.13753     0.04449
 0.13047     0.04371
 0.12342     0.04286
 0.11641     0.04196
 0.10943     0.04099
 0.10249     0.03995
 0.09559     0.03884
 0.08874     0.03764
 0.08194     0.03637
 0.07520     0.03500
 0.06854     0.03354
 0.06196     0.03197
 0.05548     0.03030
 0.04912     0.02851
 0.04291     0.02661
 0.03690     0.02459
 0.03115     0.02246
 0.02575     0.02024
 0.02081     0.01797
 0.01649     0.01574
 0.01285     0.01364
 0.00991     0.01172
 0.00758     0.01000
 0.00573     0.00847
 0.00428     0.00712
 0.00312     0.00589
 0.00220     0.00478
 0.00146     0.00375
 0.00089     0.00280
 0.00045     0.00190
 0.00015     0.00105
 0.00001     0.00023
 0.00003    -0.00055
 0.00021    -0.00136
 0.00060    -0.00216
 0.00117    -0.00295
 0.00192    -0.00372
 0.00286    -0.00449
 0.00400    -0.00528
 0.00539    -0.00611
 0.00709    -0.00700
 0.00921    -0.00797
 0.01187    -0.00903
 0.01523    -0.01020
 0.01938    -0.01144
 0.02432    -0.01272
 0.02990    -0.01395
 0.03593    -0.01508
 0.04231    -0.01609
 0.04893    -0.01700
 0.05569    -0.01781
 0.06252    -0.01851
 0.06944    -0.01913
 0.07642    -0.01968
 0.08345    -0.02015
 0.09052    -0.02055
 0.09762    -0.02090
 0.10475    -0.02118
 0.11190    -0.02142
 0.11907    -0.02161
 0.12626    -0.02176
 0.13346    -0.02187
 0.14068    -0.02193
 0.14791    -0.02197
 0.15515    -0.02197
 0.16240    -0.02193
 0.16966    -0.02187
 0.17693    -0.02178
 0.18420    -0.02167
 0.19149    -0.02153
 0.19878    -0.02136
 0.20608    -0.02118
 0.21338    -0.02098
 0.22069    -0.02076
 0.22800    -0.02053
 0.23532    -0.02027
 0.24264    -0.02001
 0.24997    -0.01973
 0.25730    -0.01943
 0.26463    -0.01913
 0.27197    -0.01881
 0.27931    -0.01849
 0.28667    -0.01815
 0.29402    -0.01781
 0.30137    -0.01747
 0.30872    -0.01711
 0.31608    -0.01675
 0.32344    -0.01638
 0.33079    -0.01601
 0.33815    -0.01563
 0.34552    -0.01525
 0.35288    -0.01486
 0.36025    -0.01447
 0.36762    -0.01408
 0.37499    -0.01368
 0.38237    -0.01329
 0.38974    -0.01289
 0.39711    -0.01249
 0.40449    -0.01209
 0.41187    -0.01168
 0.41925    -0.01128
 0.42662    -0.01088
 0.43400    -0.01048
 0.44137    -0.01009
 0.44875    -0.00969
 0.45612    -0.00930
 0.46349    -0.00890
 0.47086    -0.00851
 0.47822    -0.00813
 0.48559    -0.00775
 0.49295    -0.00737
 0.50032    -0.00699
 0.50768    -0.00662
 0.51504    -0.00626
 0.52240    -0.00590
 0.52977    -0.00554
 0.53712    -0.00519
 0.54448    -0.00485
 0.55184    -0.00451
 0.55919    -0.00417
 0.56655    -0.00385
 0.57391    -0.00353
 0.58126    -0.00321
 0.58862    -0.00291
 0.59597    -0.00261
 0.60332    -0.00231
 0.61067    -0.00203
 0.61803    -0.00175
 0.62538    -0.00148
 0.63273    -0.00122
 0.64008    -0.00096
 0.64743    -0.00072
 0.65478    -0.00048
 0.66213    -0.00025
 0.66948    -0.00003
 0.67683     0.00019
 0.68418     0.00039
 0.69152     0.00058
 0.69887     0.00077
 0.70622     0.00094
 0.71357     0.00111
 0.72092     0.00127
 0.72826     0.00142
 0.73560     0.00156
 0.74296     0.00169
 0.75031     0.00181
 0.75766     0.00192
 0.76499     0.00202
 0.77234     0.00211
 0.77969     0.00219
 0.78704     0.00227
 0.79439     0.00233
 0.80173     0.00238
 0.80907     0.00242
 0.81642     0.00245
 0.82376     0.00247
 0.83111     0.00249
 0.83846     0.00249
 0.84580     0.00248
 0.85315     0.00246
 0.86049     0.00243
 0.86784     0.00239
