AG14
     1.000000   -0.000000
     0.997150    0.000282
     0.991735    0.000820
     0.985386    0.001479
     0.978482    0.002172
     0.971330    0.002885
     0.964105    0.003600
     0.956872    0.004303
     0.949631    0.004990
     0.942362    0.005669
     0.935094    0.006344
     0.927832    0.007009
     0.920572    0.007664
     0.913315    0.008308
     0.906068    0.008952
     0.898823    0.009585
     0.891577    0.010217
     0.884329    0.010840
     0.877082    0.011461
     0.869843    0.012072
     0.862617    0.012683
     0.855409    0.013281
     0.848189    0.013890
     0.840957    0.014492
     0.833731    0.015081
     0.826503    0.015681
     0.819267    0.016273
     0.812038    0.016853
     0.804814    0.017442
     0.797578    0.018023
     0.790355    0.018603
     0.783168    0.019170
     0.776009    0.019746
     0.768834    0.020303
     0.761617    0.020870
     0.754370    0.021434
     0.747133    0.021995
     0.739924    0.022544
     0.732733    0.023101
     0.725525    0.023642
     0.718270    0.024192
     0.711006    0.024739
     0.703727    0.025274
     0.696429    0.025809
     0.689143    0.026344
     0.681854    0.026871
     0.674553    0.027396
     0.667257    0.027921
     0.659982    0.028438
     0.652703    0.028943
     0.645404    0.029447
     0.638112    0.029953
     0.630865    0.030448
     0.623660    0.030927
     0.616458    0.031416
     0.609209    0.031891
     0.601918    0.032365
     0.594633    0.032840
     0.587365    0.033306
     0.580097    0.033760
     0.572823    0.034215
     0.565537    0.034661
     0.558239    0.035106
     0.550969    0.035543
     0.543707    0.035966
     0.536453    0.036390
     0.529208    0.036804
     0.521989    0.037215
     0.514782    0.037608
     0.507561    0.038008
     0.500295    0.038396
     0.492998    0.038780
     0.485708    0.039157
     0.478426    0.039524
     0.471131    0.039881
     0.463830    0.040236
     0.456546    0.040583
     0.449256    0.040919
     0.441983    0.041246
     0.434722    0.041560
     0.427461    0.041875
     0.420217    0.042173
     0.412967    0.042456
     0.405720    0.042740
     0.398459    0.043008
     0.391174    0.043265
     0.383886    0.043511
     0.376601    0.043748
     0.369307    0.043974
     0.362036    0.044191
     0.354766    0.044389
     0.347495    0.044575
     0.340229    0.044742
     0.332940    0.044898
     0.325664    0.045044
     0.318415    0.045172
     0.311149    0.045279
     0.303874    0.045374
     0.296626    0.045452
