SD8040 (10%)
 0.55435    -0.01454
 0.56313    -0.01414
 0.57191    -0.01373
 0.58069    -0.01332
 0.58948    -0.01290
 0.59828    -0.01249
 0.60707    -0.01207
 0.61587    -0.01165
 0.62468    -0.01123
 0.63348    -0.01081
 0.64229    -0.01039
 0.65109    -0.00997
 0.65989    -0.00955
 0.66869    -0.00913
 0.67749    -0.00872
 0.68627    -0.00830
 0.69505    -0.00789
 0.70383    -0.00748
 0.71259    -0.00707
 0.72135    -0.00667
 0.73010    -0.00627
 0.73884    -0.00588
 0.74758    -0.00549
 0.75632    -0.00510
 0.76504    -0.00473
 0.77376    -0.00436
 0.78246    -0.00400
 0.79115    -0.00364
 0.79984    -0.00330
 0.80851    -0.00296
 0.81718    -0.00264
 0.82584    -0.00232
 0.83450    -0.00202
 0.84316    -0.00173
 0.85180    -0.00145
 0.86042    -0.00118
 0.86902    -0.00092
 0.87760    -0.00068
 0.88615    -0.00046
 0.89470    -0.00025
 0.90322    -0.00007
 0.91172     0.00011
 0.92016     0.00026
 0.92850     0.00040
 0.93671     0.00051
 0.94475     0.00059
 0.95259     0.00065
 0.96021     0.00066
 0.96752     0.00065
 0.97443     0.00061
 0.98085     0.00054
 0.98675     0.00044
 0.99213     0.00030
 0.99701     0.00013
 1.00000     0.00000
